738;11060380;Diferencial cambiario
739;111;INVERSIONES NO FINANCIERAS
740;1111;INVERSIONES NO FINANCIERAS
741;111101;INVERSIONES NO FINANCIERAS
742;112;TRANSFERENCIAS INTERNAS
743;1121;MONEDA NACIONAL
744;112101;PRÉSTAMOS ENTRE AGENCIAS
745;11210101;Préstamos entre agencias (transacciones)
746;11210102;Préstamos entre agencias (tesorería)
747;112102;Ingreso / costo financiero
748;112103;Asignación de costo corporativo
749;113;NEGOCIOS SIN INTERMEDIACIÓN FINANCIERA
750;1131;MONEDA NACIONAL
751;113101;CAJA
752;11310101;Caja principal
753;11310102;Caja chica
754;11310103;Fondo fijo
755;113103;BANCOS DEL PAIS
756;11310301;Depósitos monetarios
757;11310302;Depósitos de ahorro
758;11310303;Depósitos a plazo
759;11310304;Otros depósitos
760;113104;BANCOS DEL EXTERIOR
761;11310401;Depósitos monetarios
762;11310402;Depósitos de ahorro
763;11310403;Depósitos a plazo
764;11310404;Otros depósitos
765;113105;CUENTAS Y DOCUMENTOS POR COBRAR
766;11310501;Clientes
767;11310502;Cuentas por cobrar
768;11310503;Cuentas por cobrar saldos morosos
769;11310504;Impuestos por cobrar
770;11310505;Deudores varios
771;113106;INVENTARIOS
772;11310601;Inventarios
773;113107;INMUEBLES Y MUEBLES
774;11310701;Inmuebles
775;11310702;Muebles
776;113108;CARGOS DIFERIDOS
777;11310801;Gastos pagados por anticipado
778;11310802;Gastos amortizables
779;113109;OTROS ACTIVOS
780;11310901;Otros activos diversos
781;113;NEGOCIOS SIN INTERMEDIACIÓN FINANCIERA
782;1136;MONEDA EXTRANJERA
783;113601;CAJA
784;11360101;Caja principal
785;11360102;Caja chica
786;11360103;Fondo fijo
787;113603;BANCOS DEL PAIS
788;11360301;Depósitos monetarios
789;11360302;Depósitos de ahorro
790;11360303;Depósitos a plazo
791;11360304;Otros depósitos
792;113604;BANCOS DEL EXTERIOR
793;11360401;Depósitos monetarios
794;11360402;Depósitos de ahorro
795;11360403;Depósitos a plazo
796;11360404;Otros depósitos
797;113605;CUENTAS Y DOCUMENTOS POR COBRAR
798;11360501;Clientes
799;11360502;Cuentas por cobrar
800;11360503;Cuentas por cobrar saldos morosos
801;11360504;Impuestos por cobrar
802;11360505;Deudores varios
803;2;CUENTAS REGULARIZADORAS DE ACTIVO
804;201;ESTIMACIONES POR VALUACIÓN
805;2011;MONEDA NACIONAL
806;201102;INVERSIONES
807;20110201;Específica
808;20110202;Genérica
809;201103;CARTERA DE CRÉDITOS
810;20110301;Específica
811;20110302;Genérica
812;201104;CUENTAS POR COBRAR
813;20110401;Específica
814;20110402;Genérica
815;201105;BIENES REALIZABLES
816;20110501;Específica
817;20110502;Genérica
818;201106;INVERSIONES PERMANENTES
819;20110601;Específica
820;20110602;Genérica
821;201107;OTRAS INVERSIONES
822;20110701;Específica
823;20110702;Genérica
824;2016;MONEDA EXTRANJERA
825;201602;INVERSIONES
826;20160201;Específica
827;20160202;Genérica
828;20160280;Diferencial cambiario
829;201603;CARTERA DE CRÉDITOS
830;20160301;Específica
831;20160302;Genérica
832;20160380;Diferencial cambiario
833;201604;CUENTAS POR COBRAR
834;20160401;Específica
835;20160402;Genérica
836;20160480;Diferencial cambiario
837;201605;BIENES REALIZABLES
838;20160501;Específica
839;20160502;Genérica
840;20160580;Diferencial cambiario
841;201606;INVERSIONES PERMANENTES
842;20110601;Específica
843;20110602;Genérica
844;20160680;Diferencial cambiario
845;201607;OTRAS INVERSIONES
846;20160701;Específica
847;20160702;Genérica
848;20160780;Diferencial cambiario
849;202;DEPRECIACIONES ACUMULADAS
850;2021;MONEDA NACIONAL
851;202109;INMUEBLES Y MUEBLES
852;20210901;Inmuebles
853;20210902;Muebles
854;203;AMORTIZACIONES ACUMULADAS
855;2031;MONEDA NACIONAL
856;203110;CARGOS DIFERIDOS
857;20311001;Gastos por amortizar
858;20311002;Activos intangibles
859;204;AMORTIZACIÓN PROPIEDADES AJENAS
860;2041;MONEDA NACIONAL
861;204101;Amortización inmuebles
862;204102;Amortización muebles
863;213;"ESTIMACIONES POR VALUACIÓN DE NEGOCIOS SIN
INTERMEDIACIÓN FINANCIERA"
864;2131;MONEDA NACIONAL
865;213101;CUENTAS REGULARIZADORAS
866;21310101;Estimación para cuentas incobrables
867;21310102;Depreciación acumulada inmuebles
868;21310103;Depreciación acumulada muebles
869;21310104;Amortizaciones acumuladas
870;299;TRANSITORIAS DEUDORAS
871;2991;MONEDA NACIONAL
872;299101;Bancos
873;299102;Inversiones
874;299103;Colocaciones
875;299104;Cuentas federación
876;299105;Activos fijos
877;2996;MONEDA EXTRANJERA
878;299601;Bancos
879;299602;Inversiones
880;299603;Colocaciones
881;299604;Cuentas federación
882;299680;Diferencial cambiario
883;3;PASIVO
884;301;OBLIGACIONES DEPOSITARIAS
885;3011;MONEDA NACIONAL
886;301102;DEPÓSITOS DE AHORRO
887;30110201;Ahorro corriente
888;3011020101;Ahorro corriente
889;30110202;Ahorro especial
890;3011020201;Ahorro especial
891;301103;DEPÓSITOS A PLAZO
892;30110301;Depósitos a plazo
893;301104;DEPÓSITOS A LA ORDEN
894;30110401;Depósitos a la orden
895;301105;DEPÓSITOS CON RESTRICCIONES
896;30110501;Depósitos con restricciones
897;301106;FEDERACIÓN
898;30110601;Encaje cooperativo
899;30110602;Depósito de ahorro
900;30110603;Depósito a plazo
901;30110604;Depósito intersistema
902;30110605;Depósito remesas del exterior
903;30110606;Depósito tarjeta de crédito
904;30110607;Depósito tarjeta de débito
905;30110608;Otros depósitos
906;301199;GASTOS FINANCIEROS POR PAGAR
907;30119901;Interéses
908;3011990102;Depósitos de ahorro
909;3011990103;Depósitos a plazo
910;3011990104;Depósitos a la órden
911;3011990105;Depósitos con restricciones
912;3011990150;Aportaciones
913;30119902;Comisiones
914;30119903;Beneficios adicionales
915;3016;MONEDA EXTRANJERA
916;301602;DEPÓSITOS DE AHORRO
917;30160201;Ahorro corriente
918;3016020101;Ahorro corriente
919;30160202;Ahorro especial
920;3016020201;Ahorro especial
921;30160280;Diferencial cambiario
922;301603;DEPÓSITOS A PLAZO
923;30160301;Depósitos a plazo
924;30160380;Diferencial Cambiario
925;301604;DEPÓSITOS A LA ORDEN
926;30160401;Depósitos a la orden
927;30160480;Diferencial Cambiario
928;301605;DEPÓSITOS CON RESTRICCIONES
929;30160501;Depósitos con restricciones
930;30160580;Diferencial cambiario
931;301606;FEDERACIÓN
932;30160601;Encaje cooperativo
933;30160602;Depósito de ahorro
934;30160603;Depósito a plazo
935;30160604;Depósito intersistema
936;30160605;Depósito remesas del exterior
937;30160606;Depósito tarjeta de crédito
938;30160607;Depósito tarjeta de débito
939;30160608;Otros depósitos
940;30160680;Diferencial cambiario
941;30160690;Depósito fondo de retiro empleados
942;30160699;Fondo de garantía
943;301699;GASTOS FINANCIEROS POR PAGAR
944;30169901;Interéses
945;3016990102;Depósitos de ahorro
946;3016990103;Depósitos a plazo
947;3016990104;Depósitos a la órden
948;3016990105;Depósitos con restricciones
949;30169903;Beneficios adicionales
950;30169980;Diferencial Cambiario
951;302;CRÉDITOS OBTENIDOS
952;3021;MONEDA NACIONAL
953;302102;DE INSTITUCIONES FINANCIERAS NACIONALES
954;30210201;De instituciones financieras nacionales
955;302103;DE INSTITUCIONES FINANCIERAS EXTRANJERAS
956;30210301;De instituciones financieras extranjeras
957;302104;DE ORGANISMOS INTERNACIONALES
958;30210401;De organismos internacionales
959;302105;FEDERACIÓN
960;30210501;Federación
961;302106;DE INSTITUCIONES GUBERNAMENTALES
962;30210601;De instituciones gubernamentales
963;302199;GASTOS FINANCIEROS POR PAGAR
964;30219901;Interéses
965;3021990102;Instituciones financieras nacionales
966;3021990103;Instituciones financieras extranjeras
967;3021990104;Organismos internacionales
968;3021990105;Federación
969;3021990106;Instituciones gubernamentales
970;30219902;Comisiones
971;3021990202;Instituciones financieras nacionales
972;3021990203;Instituciones financieras extranjeras
973;3021990204;Organismos internacionales
974;3021990205;Federación
975;3021990206;Instituciones gubernamentales
976;3026;MONEDA EXTRANJERA
977;302602;DE INSTITUCIONES FINANCIERAS NACIONALES
978;30260201;De instituciones financieras nacionales
979;30260280;Diferencial cambiario
980;302603;DE INSTITUCIONES FINANCIERAS EXTRANJERAS
981;30260301;De instituciones financieras extranjeras
982;30260380;Diferencial cambiario
983;302604;DE ORGANISMOS INTERNACIONALES
984;30260401;De organismos internacionales
985;30260480;Diferencial cambiario
986;302605;DE FEDERACIÓN
987;30260501;De federación
988;30260580;Diferencial cambiario
989;302606;DE INSTITUCIONES GUBERNAMENTALES
990;30260601;De instituciones gubernamentales
991;30260680;Diferencial cambiario
992;302699;GASTOS FINANCIEROS POR PAGAR
993;30269901;Interéses
994;3026990102;Instituciones financieras nacionales
995;3026990103;Instituciones financieras extranjeras
996;3026990104;Organismos internacionales
997;3026990105;Federación
998;3026990106;Instituciones gubernamentales
999;30269902;Comisiones
1000;3026990202;Instituciones financieras nacionales
1001;3026990203;Instituciones financieras extranjeras
1002;3026990204;Organismos internacionales
1003;3026990205;Federación
1004;3026990206;Instituciones gubernamentales
1005;30269980;Diferencial cambiario
1006;305;CUENTAS POR PAGAR
1007;3051;MONEDA NACIONAL
1008;305101;OBLIGACIONES INMEDIATAS
1009;30510101;Acreedores
1010;3051010101;Establecimientos afiliados
1011;3051010102;Administradoras de cajeros automáticos
1012;30510102;Gastos por pagar
1013;30510103;Sobrantes de caja y valores
1014;30510104;Sobregiros
1015;30510105;Impuestos, arbitrios, contribuciones y cuotas
1016;3051010501;Impuestos
1017;3.05101E+11;ISR factura especial
1018;3.05101E+11;IVA factura especial
1019;3.05101E+11;Otros
1020;3051010502;Arbitrios
1021;3051010503;Contribuciones
1022;3051010504;Cuotas
1023;3.05101E+11;Fondo de Garantía
1024;3.05101E+11;Otras
1025;30510106;Retenciones
1026;3051010601;Contribuciones laborales
1027;3.05101E+11;IGSS
1028;3.05101E+11;Fondo de retiro empleados
1029;3.05101E+11;Banco de los trabajadores
1030;3.05101E+11;Judiciales
1031;3.05101E+11;IRTRA
1032;3.05101E+11;INTECAP
1033;3.05101E+11;Otras
1034;3051010602;Impuesto sobre la renta
1035;3051010603;Impuesto al valor agregado
1036;30510107;Avalúos e inspecciones
1037;30510110;Incentivos por uso de tarjeta de crédito
1038;30510112;Remesas
1039;30510113;Cuentas por pagar
1040;30510199;Otras
1041;305104;INGRESOS POR APLICAR
1042;30510401;Consignaciones para gastos
1043;30510402;Depósitos varios
1044;30510499;Otros
1045;305105;OBLIGACIONES POR ADMINISTRACIÓN
1046;30510501;Cobros por cuenta ajena
1047;3051050101;Impuestos
1048;3051050102;Servicios públicos
1049;3051050103;Servicios profesionales
1050;3051050104;Seguros
1051;3051050199;Otros
1052;30510506;Ingresos por activos extraordinarios
1053;305106;DEPÓSITOS EN GARANTÍA
1054;30510601;Depósito en garantía
1055;30510602;Remates
1056;305107;DEPÓSITOS PAGADOS POR EL FONDO DE GARANTÍA
1057;30510701;Depósitos pagados por el fondo de garantía
1058;305108;FONDO DE RETIRO DE EMPLEADOS
1059;30510801;Fondo de retiro de empleados
1060;305199;OTRAS
1061;3056;MONEDA EXTRANJERA
1062;305601;OBLIGACIONES INMEDIATAS
1063;30560101;Acreedores
1064;3056010101;Establecimientos afiliados
1065;3056010102;Administradoras de cajeros automáticos
1066;30560102;Gastos por pagar
1067;30560103;Sobrantes de caja y valores
1068;30560104;Sobregiros
1069;30560105;Impuestos, arbitrios, contribuciones y cuotas
1070;3056010504;Cuotas
1071;3.05601E+11;Fondo de garantía
1072;3.05601E+11;Otras
1073;30560106;Retenciones
1074;30560107;Avalúos e inspecciones
1075;30560110;Incentivos por uso de tarjeta de crédito
1076;30560113;Cuentas por pagar
1077;30560180;Diferencial cambiario
1078;30560199;Otras
1079;305604;INGRESOS POR APLICAR
1080;30560401;Consignaciones para gastos
1081;30560402;Depósitos varios
1082;30560480;Diferencial cambiario
1083;30560499;Otros
1084;305605;OBLIGACIONES POR ADMINISTRACIÓN
1085;30560501;Cobros por cuenta ajena
1086;30560503;Servicios profesionales
1087;30560599;Otras
1088;30560580;Diferencial cambiario
1089;305608;FONDO DE GARANTÍA
1090;305699;OTRAS
1091;306;PROVISIONES
1092;3061;MONEDA NACIONAL
1093;306101;LABORALES
1094;30610101;Aguinaldos
1095;30610102;Bonificaciones
1096;30610103;Indemnizaciones
1097;30610199;Otras
1098;307;OTRAS
1099;3071;MONEDA NACIONAL
1100;307101;OTRAS
1101;30710101;Órdenes de pago
1102;30710102;Depósitos por aplicar
1103;3076;MONEDA EXTRANJERA
1104;307601;Órdenes de pago
1105;30760101;Órdenes de pago
1106;30760102;Depósitos por aplicar
1107;30760180;Diferencial cambiario
1108;309;CRÉDITOS DIFERIDOS
1109;3091;MONEDA NACIONAL
1110;309101;INTERESES PERCIBIDOS NO DEVENGADOS
1111;30910101;Disponibilidades
1112;30910102;Inversiones
1113;30910103;Cartera de créditos
1114;30910199;Otros
1115;309103;"PRODUCTOS POR SERVICIOS PERCIBIDOS NO
DEVENGADOS"
1116;30910301;Arrendamientos
1117;30910303;Otros bienes
1118;30910399;Otros
1119;3096;MONEDA EXTRANJERA
1120;309601;INTERESES PERCIBIDOS NO DEVENGADOS
1121;30960101;Disponibilidades
1122;30960102;Inversiones
1123;30960103;Cartera de Créditos
1124;30960180;Diferencial Cambiario
1125;30960199;Otros
1126;309603;"PRODUCTOS POR SERVICIOS PERCIBIDOS NO
DEVENGADOS"
1127;30960301;Arrendamientos
1128;30960303;Otros bienes
1129;30960380;Diferencial cambiario
1130;30960399;Otros
1131;312;TRANSFERENCIAS INTERNAS
1132;3121;MONEDA NACIONAL
1133;312101;Préstamos entre agencias
1134;31210101;Préstamos entre agencias (transacciones)
1135;31210102;Préstamos entre agencias (tesorería)
1136;312102;Ingreso / costo financiero préstamos entre agencias
1137;312103;Asignación de costo corporativo
1138;313;NEGOCIOS SIN INTERMEDIACIÓN FINANCIERA
1139;3131;MONEDA NACIONAL
1140;313101;OBLIGACIONES CORRIENTES
1141;31310101;Obligaciones a corto plazo
1142;313102;OBLIGACIONES NO CORRIENTES
1143;31310201;Obligaciones a largo plazo
1144;313103;OTROS PASIVOS
1145;31310301;Otras obligaciones
1146;3136;MONEDA EXTRANJERA
1147;313601;OBLIGACIONES CORRIENTES
1148;31360101;Obligaciones a corto plazo
1149;313602;OBLIGACIONES NO CORRIENTES
1150;31360201;Obligaciones a largo plazo
1151;313603;OTROS PASIVOS
1152;31360301;Otras obligaciones
1153;4;OTRAS CUENTAS ACREEDORAS
1154;402;PRODUCTOS CAPITALIZADOS
1155;4021;MONEDA NACIONAL
1156;402101;CARTERA DE CRÉDITOS
1157;40210101;Cartera de créditos
1158;402102;ACTIVOS EXTRAORDINARIOS
1159;40210201;Productos acumulados
1160;40210202;Excedente por avalúo
1161;4026;MONEDA EXTRANJERA
1162;402601;CARTERA DE CRÉDITOS
1163;40260101;Cartera de créditos
1164;40260180;Diferencial cambiario
1165;402602;ACTIVOS EXTRAORDINARIOS
1166;40260201;Productos acumulados
1167;40260202;Excedente por avalúo
1168;413;NEGOCIOS SIN INTERMEDIACIÓN FINANCIERA
1169;4131;MONEDA NACIONAL
1170;413101;OTRAS CUENTAS ACREEDORAS
1171;41310101;Otras cuentas acreedoras
1172;4136;MONEDA EXTRANJERA
1173;413601;OTRAS CUENTAS ACREEDORAS
1174;41360101;Otras cuentas acreedoras
1175;499;TRANSITORIAS ACREEDORAS
1176;4991;MONEDA NACIONAL
1177;499101;CAPTACIONES
1178;4996;MONEDA EXTRANJERA
1179;499601;Captaciones
1180;5;CAPITAL CONTABLE
1181;501;CAPITAL SOCIAL
1182;501101;APORTACIONES ASOCIADOS
1183;50110101;Aportaciones obligatorias/ordinarias
1184;50110102;Aportaciones voluntarias/extraordinarias
1185;503;CAPITAL INSTITUCIONAL
1186;503101;RESERVA IRREPARTIBLE
1187;503104;RESERVA INSTITUCIONAL
1188;503199;OTRAS RESERVAS
1189;504;CAPITAL TRANSITORIO
1190;504101;RESERVA OBRAS SOCIALES
1191;504102;RESERVA PARA EVENTUALIDADES
1192;504103;DONACIONES
1193;50410301;Donaciones dinerarias
1194;50410302;Donaciones no dinerarias
1195;504104;RESERVA DE EDUCACIÓN
1196;505;REVALUACIÓN DE ACTIVOS
1197;505101;REVALUACIÓN DE INMUEBLES
1198;50510101;Superávit terrenos
1199;50510102;Superávit edificios
1200;505102;REVALUACIÓN DE MUEBLES
1201;50510201;Superávit muebles
1202;512;RESULTADOS DE EJERCICIOS ANTERIORES
1203;5121;RESULTADOS POR APLICAR
1204;512101;EXCEDENTES POR APLICAR DE EJERCICIOS ANTERIORES
1205;512102;PÉRDIDAS POR APLICAR DE EJERCICIOS ANTERIORES
1206;513;RESULTADOS DEL EJERCICIO
1207;5131;RESULTADOS DEL EJERCICIO
1208;513101;EXCEDENTES DEL EJERCICIO
1209;51310101;Excedente actividad ahorro y crédito
1210;51310102;Excedente en negocios sin intermediación financiera
1211;513102;PÉRDIDAS DEL EJERCICIO
1212;51310201;Pérdida en actividad ahorro y crédito
1213;51310202;Pérdida en negocios sin intermediación financiera
1214;6;PRODUCTOS
1215;601;PRODUCTOS FINANCIEROS
1216;6011;PRODUCTOS VARIOS
1217;601101;INTERESES
1218;60110101;Disponibilidades
1219;6011010103;Bancos del País
1220;6011010104;Bancos del Exterior
1221;6011010107;Federación
1222;6.01101E+11;Encaje cooperativo
1223;6.01101E+11;Depósitos de ahorro
1224;6011010108;Otras entidades financieras
1225;60110102;Inversiones
1226;6011010203;En títulos-valores para su vencimiento
1227;6.01101E+11;De gobierno y entidades oficiales
1228;6.01101E+11;De instituciones financieras
1229;6.01101E+11;De entidades no financieras
1230;6011010206;De inversiones de fondo de garantía
1231;60110103;Cartera de créditos
1232;6011010302;Productivos
1233;6.01101E+11;Préstamos
1234;6.01101E+11;Deudores por venta de activos extraordinarios
1235;6011010303;Microcréditos
1236;6.01101E+11;Préstamos
1237;6.01101E+11;Deudores por venta de activos extraordinarios
1238;6011010304;Vivienda
1239;6.01101E+11;Préstamos
1240;6011010305;Consumo
1241;6.01101E+11;Préstamos
1242;6.01101E+11;Tarjeta de crédito
1243;6.01101E+11;Deudores por venta de activos extraordinarios
1244;60110104;Intereses por mora
1245;6011010402;Productivos
1246;6.01101E+11;Préstamos
1247;6.01101E+11;Deudores por venta de activos extraordinarios
1248;6011010403;Microcréditos
1249;6.01101E+11;Préstamos
1250;6.01101E+11;Deudores por venta de activos extraordinarios
1251;6011010404;Vivienda
1252;6.01101E+11;Préstamos
1253;6011010405;Consumo
1254;6.01101E+11;Préstamos
1255;6.01101E+11;Tarjeta de crédito
1256;6.01101E+11;Deudores por venta de activos extraordinarios
1257;60110107;Otras inversiones
1258;601102;PRODUCTOS POR GASTOS ADMINISTRATIVOS
1259;60110201;Cartera de créditos
1260;6011020102;Productivos
1261;6.01102E+11;Préstamos
1262;6.01102E+11;Deudores por venta de activos extraordinarios
1263;6011020103;Microcréditos
1264;6.01102E+11;Préstamos
1265;6.01102E+11;Deudores por venta de activos extraordinarios
1266;6011020104;Vivienda
1267;6.01102E+11;Préstamos
1268;6011020105;Consumo
1269;6.01102E+11;Préstamos
1270;6.01102E+11;Tarjeta de crédito
1271;6.01102E+11;Deudores por venta de activos extraordinarios
1272;60110299;Otras
1273;601103;NEGOCIACIÓN DE TÍTULOS-VALORES
1274;60110303;De títulos-valores para su vencimiento
1275;602;PRODUCTOS POR SERVICIOS
1276;6021;COMISIONES
1277;602101;COMISIONES POR SERVICIOS DIVERSOS
1278;60210101;Transferencias
1279;60210103;Recaudaciones por cuenta de terceros
1280;6021010301;De gobierno y entidades oficiales
1281;6021010302;De instituciones financieras
1282;6021010303;De entidades no financieras
1283;60210109;Aceptación de tarjetas de crédito
1284;60210110;"Comisiones por administración de fondos especiales del
estado"
1285;60210199;Otras
1286;602102;ARRENDAMIENTOS
1287;60210202;Otros bienes
1288;602104;AVALUOS E INSPECCIONES
1289;602106;INGRESOS POR COBRANZA
1290;60210601;Cartera de créditos
1291;6021060102;Productivos
1292;6.02106E+11;Préstamos
1293;6.02106E+11;Deudores por venta de activos extraordinarios
1294;6021060103;Microcréditos
1295;6.02106E+11;Préstamos
1296;6.02106E+11;Deudores por venta de activos extraordinarios
1297;6021060104;Vivienda
1298;6.02106E+11;Préstamos
1299;6021060105;Consumo
1300;6.02106E+11;Préstamos
1301;6.02106E+11;Tarjeta de crédito
1302;6.02106E+11;Deudores por venta de activos extraordinarios
1303;6021060199;Otros
1304;603;"GANANCIA POR VALOR DE MERCADO DE TÍTULOS-
VALORES"
1305;6031;"GANANCIA POR VALOR DE MERCADO DE TITULOS-
VALORES"
1306;603101;"GANANCIA POR VALOR DE MERCADO DE TÍTULOS –
VALORES"
1307;604;"VARIACIONES Y GANANCIAS CAMBIARIAS EN MONEDA
EXTRANJERA"
1308;6041;MONEDA EXTRANJERA
1309;604101;VARIACIONES TIPO DE CAMBIO
1310;604102;GANANCIA CAMBIARIA
1311;60410201;En realización de activos
1312;60410202;En liquidación de pasivos
1313;60410203;En compra-venta de divisas
1314;604199;OTRAS
1315;605;PRODUCTOS POR ACCIONES
1316;6051;DIVIDENDOS E INTERESES
1317;605101;DIVIDENDOS POR ACCIONES
1318;60510101;De instituciones financieras
1319;60510102;De instituciones no financieras
1320;605102;INTERESES POR APORTACIONES
1321;60510201;Intereses por aportaciones federación
1322;60510202;Intereses por aportaciones otras
1323;607;PRODUCTOS EXTRAORDINARIOS
1324;6071;PRODUCTOS
1325;607101;ACTIVOS EXTRAORDINARIOS
1326;60710101;Utilidad en tenencia y explotación
1327;60710102;Utilidad en liquidación
1328;607102;VENTA DE INMUEBLES Y MUEBLES
1329;60710201;Utilidad en venta de inmuebles
1330;60710202;Utilidad en venta de muebles
1331;60710203;Utilidad en bienes para arrendamiento financiero
1332;607103;RECUPERACIONES
1333;60710301;Préstamos depurados
1334;60710302;Otros productos por Préstamos depurados
1335;607104;INDEMNIZACIONES POR DAÑOS
1336;607199;OTROS
1337;612;INGRESOS POR TRANSFERENCIAS INTERNAS
1338;6121;INGRESOS POR TRANSFERENCIAS INTERNAS
1339;612101;INGRESOS FINANCIEROS PRÉSTAMO ENTRE AGENCIAS
1340;612102;ASIGNACIÓN DEL INGRESO CORPORATIVO
1341;613;"INGRESOS OTROS NEGOCIOS SIN INTERMEDIACIÓN
FINANCIERA"
1342;6131;INGRESOS VARIOS
1343;613101;VENTAS
1344;61310101;Ventas a asociados
1345;61310102;Ventas a no asociados
1346;613102;SERVICIOS
1347;61310201;Servicios a asociados
1348;61310202;Servicios a no asociados
1349;613103;OTROS INGRESOS
1350;61310301;Otros ingresos de asociados
1351;61310302;Otros ingresos de no asociados
1352;613104;OTROS PRODUCTOS
1353;61310401;Otros productos de asociados
1354;61310402;Otros productos de no asociados
1355;613105;INGRESOS EXTRAORDINARIOS
1356;61310501;Ingresos de asociados
1357;61310502;Ingresos de no asociados
1358;7;GASTOS
1359;701;GASTOS FINANCIEROS
1360;7011;GASTOS PAGO DE INTERESES
1361;701101;INTERESES
1362;70110101;Obligaciones depositarias
1363;7011010102;Depósitos de ahorro
1364;7011010103;Depósitos a plazo
1365;7011010104;Depósitos a la órden
1366;7011010105;Depósitos con restricciones
1367;7011010106;Federación
1368;7.01101E+11;Depósitos de encaje
1369;7.01101E+11;Depósitos de ahorro
1370;7.01101E+11;Depósitos a plazo
1371;7.01101E+11;Depósitos intersistema
1372;7.01101E+11;Depósitos remesas del exterior
1373;7.01101E+11;Depósitos tarjeta de crédito
1374;7.01101E+11;Depósitos tarjeta de débito
1375;7.01101E+11;Otros depósitos
1376;7.01101E+11;Aportaciones
1377;7.01101E+11;Depósitos fondos de retiro empleados
1378;7.01101E+11;Fondo de garantía
1379;7011010150;Aportaciones
1380;70110102;Créditos obtenidos
1381;7011010202;De instituciones financieras nacionales
1382;7011010203;De instituciones gubernamentales
1383;7011010204;De instituciones financieras extranjeras
1384;7011010205;De organismos internacionales
1385;7011010206;Federación
1386;701102;COMISIONES
1387;70110201;Obligaciones depositarias
1388;70110202;Créditos obtenidos
1389;70110299;Otras
1390;701103;BENEFICIOS ADICIONALES
1391;70110301;Beneficios adicionales
1392;70110399;Otros
1393;701104;NEGOCIACIÓN DE TÍTULOS-VALORES
1394;70110403;De títulos-valores para su vencimiento
1395;701105;CUOTA DE FORMACIÓN FONDO DE GARANTÍA
1396;702;GASTOS POR SERVICIOS
1397;7021;GASTOS
1398;702101;COMISIONES POR SERVICIOS
1399;70210101;Cobranzas
1400;70210102;Avales, fianzas y garantías
1401;70210103;Operaciones cajeros automáticos
1402;70210104;Por uso de tarjetas de crédito
1403;70210199;Otras
1404;703;"PÉRDIDA POR VALOR DE MERCADO DE TITULOS-
VALORES"
1405;7031;"PÉRDIDA POR VALOR DE MERCADO DE TITULOS-
VALORES"
1406;703101;"PÉRDIDA POR VALOR DE MERCADO DE TÍTULOS-
VALORES"
1407;704;"VARIACIONES Y PÉRDIDAS CAMBIARIAS EN MONEDA
EXTRANJERA"
1408;7041;VARIACIONES TIPO DE CAMBIO
1409;704101;VARIACIONES TIPO DE CAMBIO
1410;704102;PÉRDIDA CAMBIARIA
1411;70410201;En realización de activos
1412;70410202;En liquidación de pasivos
1413;70410203;En compra-venta de divisas
1414;704199;OTRAS
1415;705;"ESTIMACIONES SOBRE CUENTAS INCOBRABLES Y DE
DUDOSA RECUPERACION"
1416;7051;ESTIMACIONES SOBRE CUENTAS INCOBRABLES
1417;705101;INVERSIONES
1418;705102;CARTERA DE CRÉDITOS
1419;705103;CUENTAS POR COBRAR
1420;705104;BIENES REALIZABLES
1421;705105;INVERSIONES PERMANENTES
1422;705106;OTRAS
1423;705107;INVERSIONES NO FINANCIERAS
1424;706;GASTOS DE ADMINISTRACIÓN
1425;7061;GASTOS
1426;706101;ORGANOS DIRECTIVOS
1427;70610101;Dietas
1428;7061010101;Consejo de administración
1429;7061010102;Comisión de vigilancia
1430;7061010103;Comité de crédito
1431;7061010104;Otros
1432;70610103;Transporte y viáticos
1433;70610104;Asamblea
1434;70610199;Otros
1435;706102;FUNCIONARIOS Y EMPLEADOS
1436;70610201;Sueldos ordinarios
1437;70610202;Sueldos extraordinarios
1438;70610203;Aguinaldos
1439;70610204;Indemnizaciones
1440;70610205;Bonificaciones
1441;70610206;Gastos de representación
1442;70610207;Entrenamiento y capacitación
1443;70610208;Transporte y viáticos
1444;70610209;Cuota patronal IGSS
1445;70610210;Vacaciones
1446;70610211;Asistencia médica y seguros
1447;70610212;Fondo de retiro empleados
1448;70610299;Otras prestaciones laborales
1449;706103;TRIBUTOS Y OTRAS CUOTAS
1450;70610301;Impuestos
1451;7061030101;IVA factura especial
1452;7061030102;ISR factura especial
1453;7061030103;Otras
1454;70610302;Arbitrios
1455;70610303;Contribuciones
1456;70610304;Cuotas
1457;7061030401;Cuotas INGECOP
1458;7.06103E+11;Cuota de fiscalización
1459;7.06103E+11;Otros
1460;7061030402;Cuotas INACOP
1461;706104;HONORARIOS PROFESIONALES
1462;70610401;Auditoría externa
1463;70610402;Asesoría legal
1464;70610403;Asistencia técnica
1465;70610404;Valuaciones
1466;70610405;Auditoría interna
1467;70610406;Investigación
1468;70610407;Unidad de riesgos
1469;70610499;Otros
1470;706105;ARRENDAMIENTOS
1471;70610501;Inmuebles
1472;70610502;Muebles
1473;7061050201;Mobiliario y equipo de oficina
1474;7061050202;Sistemas informáticos
1475;7061050203;Equipo de comunicaciones
1476;7061050204;Vehículos
1477;7061050205;Maquinaria
1478;70610599;Otros
1479;706106;REPARACIONES Y MANTENIMIENTO
1480;70610601;Inmuebles
1481;70610602;Muebles
1482;7061060201;Mobiliario y equipo de oficina
